t,symbol,r
1752673,US Tech 100,-1.0243547327930427
1752732,Wall Street 30,-1.0326497610837782
1752732,US Tech 100,-1.0243547327930718
1752756,US Tech 100,-1.0243547327929567
1752756,Wall Street 30,-1.0326497610837773
1752759,Wall Street 30,-1.0326497610837648
1752764,US Tech 100,1.3528695583141943
1752767,Wall Street 30,0.6452247828382677
1752796,Wall Street 30,-0.44192651800909183
1752816,US Tech 100,-1.0243547327929297
1752821,US Tech 100,0.7253404235864719
1752824,Wall Street 30,0.32483261244039435
1752833,US Tech 100,0.1132515247963099
1752833,Wall Street 30,-1.0326497610836793
1752842,Wall Street 30,-1.0326497610837102
1752844,US Tech 100,-1.0243547327929698
1752846,Wall Street 30,2.967350238916302
1752848,US Tech 100,-1.0243547327930895
1752849,Wall Street 30,0.9632460440787621
1753073,US Tech 100,2.9756452672068705
1753078,Wall Street 30,1.5524684279777123
1753081,US Tech 100,0.5986590279225347
1753101,US Tech 100,-1.0243547327929297
1753107,US Tech 100,-1.0243547327929803
1753107,Wall Street 30,1.7995561885171445
1753126,Wall Street 30,0.07916576155915149
1753157,US Tech 100,-0.25955352661011966
1753168,US Tech 100,-1.0243547327930886
1753175,US Tech 100,-1.0243547327930018
1753182,Wall Street 30,-1.0326497610838796
1753184,US Tech 100,-1.024354732793109
1753191,Wall Street 30,-1.0326497610837453
1753191,US Tech 100,-1.024354732792993
1753212,Wall Street 30,0.6703009013993755
1753227,US Tech 100,0.330658463461941
1753227,Wall Street 30,-1.0326497610837366
1753272,Wall Street 30,-1.0326497610838243
1753278,US Tech 100,-1.024354732793056
1753285,US Tech 100,-1.0243547327929996
1753286,Wall Street 30,1.8749287537005155
1753300,US Tech 100,0.5304442391026309
1753341,US Tech 100,-1.0243547327930553
1753341,Wall Street 30,-1.0326497610836642
1753346,US Tech 100,-1.0243547327929314
1753353,Wall Street 30,2.9673502389162736
1753360,US Tech 100,-1.0243547327930151
